INMATEID,ADMITTED_DT,DISCHARGED_DT,CUSTODY_LEVEL,BRADH,RACE,GENDER,AGE,INMATE_STATUS_CODE,SEALED,SRG_FLG,TOP_CHARGE,INFRACTION
20015934,08/13/2020 05:18:00 PM,,MED,Y,A,M,37,DE,N,N,130.50,Y
20210799,08/13/2020 06:59:18 PM,,MED,N,B,M,58,DE,N,N,490.25,N
20208832,08/13/2020 07:21:58 PM,,MED,Y,B,M,34,DE,N,Y,110-125.25,N
20141632,08/14/2020 01:56:13 AM,,MAX,Y,O,M,23,DE,N,Y,110-125.25,Y
20177660,08/14/2020 12:51:17 PM,,MAX,Y,O,M,20,DE,N,Y,125.25,Y
20210807,08/14/2020 02:41:19 PM,,MAX,Y,O,M,23,DE,N,N,125.25,Y
20167394,08/14/2020 05:42:21 PM,,MAX,N,B,M,22,DEP,N,Y,125.25,Y
20131992,08/14/2020 06:05:59 PM,,MAX,Y,B,F,26,DE,N,N,160.15,Y
20209257,08/14/2020 08:55:37 PM,,MAX,Y,W,M,21,DE,N,Y,265.03,Y
20193526,08/14/2020 11:54:35 PM,,MED,Y,B,M,35,DE,N,N,110-130.35,N
126956,08/15/2020 12:22:45 AM,,MIN,N,B,M,41,DE,N,N,110-125.25,N
20201038,08/15/2020 08:47:04 PM,,MAX,N,O,M,20,DE,N,Y,125.25,Y
20206148,08/16/2020 11:17:50 AM,,MAX,Y,B,M,20,DE,N,Y,160.15,Y
20190907,08/16/2020 10:30:01 PM,,MAX,N,B,M,20,DE,N,Y,265.03,Y
40949,08/16/2020 11:48:40 PM,,MAX,N,O,M,35,DE,N,Y,110-125.25,Y
29281,08/17/2020 12:54:38 AM,,MAX,Y,O,M,39,DE,N,N,160.15,Y
20040294,08/17/2020 12:44:23 PM,,MAX,Y,B,M,27,DE,N,Y,140.30,Y
20053048,08/17/2020 12:59:19 PM,,MED,Y,B,M,59,DE,N,N,140.30,N
20200931,08/17/2020 08:16:00 PM,,MED,Y,B,M,35,DE,N,N,130.35,Y
20210847,08/18/2020 02:21:10 AM,,MED,Y,O,M,23,DE,N,N,125.27,Y
20210864,08/19/2020 04:01:11 PM,,MED,N,B,M,24,DE,N,N,125.25,N
20210868,08/19/2020 05:30:45 PM,,MED,Y,B,M,26,DE,N,N,110-125.25,N
20128201,08/19/2020 08:04:00 PM,,MAX,Y,B,M,25,DE,N,Y,125.25,Y
20019148,08/19/2020 10:21:05 PM,,MAX,Y,O,M,26,DE,N,Y,265.03,Y
6561,08/20/2020 12:47:00 AM,,MAX,N,W,M,38,DE,N,N,120.05,Y
8359,08/20/2020 01:02:06 AM,,MAX,Y,O,M,52,DE,N,N,160.15,Y
20210874,08/20/2020 02:23:58 AM,,MED,Y,O,M,26,DE,N,N,125.25,N
152571,08/20/2020 02:26:37 PM,,MIN,Y,B,M,56,DE,N,N,160.10,N
16587,08/20/2020 05:27:32 PM,,MAX,N,B,M,44,DE,N,N,160.10,Y
20210880,08/20/2020 08:43:40 PM,,MAX,N,B,M,35,DE,N,N,120.05,Y
20210882,08/20/2020 11:55:17 PM,,MED,Y,O,M,69,DE,N,N,125.25,N
20196883,08/21/2020 01:35:44 AM,,MAX,Y,B,M,28,DE,N,N,120.10,Y
20066742,08/21/2020 05:56:51 PM,,MED,Y,B,M,27,DE,N,Y,125.25,Y
10003148,08/21/2020 07:47:06 PM,,MAX,N,B,M,33,DE,N,N,110-125.25,Y
17274,08/21/2020 09:25:25 PM,,MAX,Y,B,M,42,DE,N,Y,160.15,Y
20206399,08/22/2020 05:47:16 PM,,MED,Y,B,M,21,DE,N,N,265.03,Y
10004137,08/22/2020 08:43:06 PM,,MIN,N,W,M,40,DE,N,N,140.20,Y
20094171,08/22/2020 10:14:37 PM,,MAX,Y,B,M,25,DE,N,N,150.15,Y
20199374,08/23/2020 12:42:39 AM,,MAX,N,W,M,21,DE,N,N,220.39,Y
20181676,08/24/2020 04:30:00 PM,,MED,Y,A,M,27,DE,N,N,120.05,Y
20101554,08/24/2020 11:33:20 PM,,MAX,Y,O,M,47,DE,N,N,140.25,Y
140968,08/25/2020 11:27:42 AM,,MAX,Y,O,M,30,DE,N,N,125.25,Y
11173,08/25/2020 02:22:01 PM,,MED,N,B,M,46,DE,N,N,160.05,Y
20179147,08/26/2020 03:45:43 PM,,MIN,N,O,M,50,SSR,N,N,,N
108428,08/27/2020 02:56:53 AM,,MAX,Y,B,M,37,DE,N,N,120.07,N
20082890,08/27/2020 01:15:37 PM,,MED,Y,B,M,28,DE,N,N,110-160.15,Y
20205776,08/28/2020 10:48:42 AM,,MAX,N,B,M,19,DE,N,Y,160.15,Y
142742,08/28/2020 12:48:00 PM,,MAX,Y,O,M,31,DE,N,Y,125.25,Y
20214960,08/28/2020 05:09:12 PM,,MAX,Y,B,M,23,DE,N,N,120.05,Y
145967,08/28/2020 05:15:00 PM,,MED,Y,B,M,33,SSR,N,Y,,Y
133930,08/28/2020 06:39:23 PM,,MED,Y,B,M,61,DE,N,N,160.15,Y
26323,08/28/2020 08:13:34 PM,,MIN,N,B,M,54,DE,N,N,160.10,Y
20200419,08/29/2020 12:53:29 AM,,MIN,N,B,M,25,DE,N,N,110-125.25,N
20074367,08/29/2020 01:06:26 AM,,MIN,N,W,M,43,SSR,N,N,,N
5976,08/29/2020 01:32:32 AM,,MED,Y,B,M,39,DE,N,N,120.10,Y
123711,08/29/2020 06:56:44 PM,,MED,Y,B,M,40,DE,N,N,125.25,Y
20203434,08/30/2020 12:43:09 AM,,MAX,Y,B,M,20,DE,N,Y,220.39,Y
28558,08/30/2020 02:13:48 PM,,MED,Y,B,M,47,DE,N,N,265.03,Y
51696,08/30/2020 02:39:34 PM,,MAX,N,B,M,46,DE,N,N,110-160.10,Y
62793,08/30/2020 10:53:00 PM,,MED,N,B,M,39,DE,N,Y,110-125.25,Y
20041835,08/31/2020 12:36:13 AM,,MAX,N,O,M,32,DE,N,N,110-130.35,Y
20164666,08/31/2020 10:06:28 PM,,MAX,Y,O,M,22,DE,N,N,160.15,Y
20210997,09/01/2020 01:35:00 AM,,MED,Y,O,M,36,DE,N,N,130.65,N
88077,09/01/2020 11:42:28 AM,,MED,N,B,M,36,DE,N,N,CO,Y
20161410,09/02/2020 01:37:00 PM,,MAX,Y,O,M,49,DE,N,N,125.25,Y
20098065,09/02/2020 07:42:54 PM,,MAX,Y,W,M,40,DE,N,N,125.25,Y
20041449,09/02/2020 11:32:59 PM,,MED,N,B,M,30,DEP,N,N,265.03,N
20065012,09/03/2020 02:43:15 AM,,MAX,Y,O,M,30,DEP,N,N,160.15,Y
20166886,09/03/2020 01:05:00 PM,,MAX,N,O,M,24,DE,N,Y,110-125.25,Y
20198514,09/03/2020 01:08:56 PM,,MAX,Y,O,M,23,DE,N,Y,110-125.25,Y
20209161,09/03/2020 02:49:47 PM,,MED,Y,B,M,24,DE,N,N,CO,Y
20211034,09/03/2020 04:38:31 PM,,MIN,Y,B,M,35,DE,N,N,125.14,N
20129817,09/03/2020 07:20:00 PM,,MIN,Y,O,M,48,DNS,N,N,,N
20082807,09/03/2020 08:58:02 PM,,MIN,Y,W,M,45,DNS,N,N,,N
20148586,09/04/2020 01:55:00 AM,,MAX,Y,W,M,25,DE,N,N,140.30,Y
20211043,09/04/2020 03:40:58 AM,,MED,Y,O,M,35,DE,N,N,160.10,Y
20022893,09/04/2020 02:45:38 PM,,MIN,N,O,M,54,DE,N,N,140.25,N
43580,09/04/2020 04:36:07 PM,,MAX,Y,B,M,38,DE,N,Y,215.52,Y
20038132,09/04/2020 05:30:00 PM,,MAX,Y,B,M,28,DE,N,N,110-125.25,Y
10000689,09/05/2020 01:56:00 AM,,MED,N,B,M,41,DE,N,N,125.25,N
45805,09/05/2020 12:26:04 PM,,MED,N,B,M,45,DE,N,N,160.15,N
20018809,09/05/2020 05:09:00 PM,,MAX,Y,O,M,28,DE,N,N,120.10,Y
133313,09/06/2020 12:46:42 AM,,MAX,Y,O,M,32,DE,N,N,215.51,Y
20211077,09/06/2020 12:58:07 AM,,MIN,Y,O,M,29,DE,N,N,150.20,Y
20211085,09/06/2020 01:27:35 PM,,MED,N,B,M,19,DE,N,Y,265.03,Y
20203630,09/06/2020 04:18:00 PM,,MIN,N,A,M,25,DE,N,N,265.03,N
20209269,09/06/2020 11:01:47 PM,,MED,Y,B,M,21,DE,N,Y,220.39,Y
115592,09/07/2020 01:15:41 AM,,MED,N,B,M,42,DE,N,Y,110-120.10,Y
20005702,09/07/2020 03:38:00 PM,,MIN,Y,A,M,30,DE,N,N,120.05,N
20137265,09/07/2020 08:42:57 PM,,MAX,Y,W,M,26,DE,N,N,110-125.25,Y
20055476,09/07/2020 09:12:00 PM,,MAX,Y,B,M,27,DEP,N,Y,265.03,Y
20077972,09/08/2020 12:55:31 AM,,MED,N,B,M,30,DE,N,N,265.03,Y
20211114,09/08/2020 01:16:00 AM,,MED,N,W,M,40,DE,N,N,130.35,N
27678,09/08/2020 05:14:12 PM,,MAX,Y,B,M,65,DE,N,N,110-160.15,Y
161908,09/09/2020 12:57:06 AM,,MED,N,B,M,52,DE,N,N,125.25,N
20059812,09/09/2020 11:08:37 AM,,MED,Y,B,M,32,DE,N,N,140.25,N
112584,09/09/2020 01:43:55 PM,,MIN,N,B,M,42,DE,N,N,160.15,Y
20210303,09/10/2020 02:21:42 AM,,MED,Y,W,M,46,DE,N,N,AC 000.00,Y
20018271,09/10/2020 12:57:02 PM,,MAX,Y,O,M,28,DE,N,N,160.15,Y
20142203,09/10/2020 06:36:15 PM,,MAX,N,W,M,25,DE,N,N,125.25,Y
20211185,09/11/2020 01:55:35 AM,,MED,Y,O,M,47,DE,N,N,125.27,Y
71111,09/11/2020 11:08:13 AM,,MIN,N,O,M,52,DE,N,N,140.25,Y
20211191,09/11/2020 03:41:51 PM,,MAX,N,B,M,23,DE,N,N,135.25,Y
20211192,09/11/2020 05:21:00 PM,,MED,N,B,M,27,DE,N,N,125.25,Y
20211193,09/11/2020 06:07:52 PM,,MAX,Y,B,M,19,DE,N,Y,110-125.25,Y
20120190,09/11/2020 09:25:31 PM,,MAX,Y,O,M,26,DE,N,Y,160.15,Y
20199821,09/12/2020 02:20:58 AM,,MAX,N,B,M,22,DE,N,Y,110-125.25,Y
20179683,09/12/2020 12:46:44 PM,,MED,Y,O,M,27,DE,N,N,110-125.25,Y
20113545,09/12/2020 02:26:49 PM,,MAX,N,B,M,24,DE,N,Y,265.03,Y
20119412,09/12/2020 04:39:31 PM,,MAX,Y,B,M,26,DE,N,Y,140.25,Y
20211219,09/12/2020 04:44:00 PM,,MIN,N,W,M,37,DE,N,N,120.05,N
20204977,09/13/2020 04:21:22 PM,,MAX,Y,O,M,20,DE,N,Y,160.10,Y
106028,09/13/2020 07:18:42 PM,,MED,Y,O,M,43,CS,N,N,155.25,Y
20207383,09/13/2020 08:29:15 PM,,MIN,Y,B,M,41,DE,N,N,160.10,N
20069563,09/14/2020 01:54:32 AM,,MED,N,B,M,28,DE,N,N,125.25,N
20211235,09/14/2020 01:57:08 AM,,MED,Y,B,M,31,DE,N,N,125.25,N
20149472,09/14/2020 05:02:31 PM,,MED,Y,B,M,31,DE,N,N,120.10,Y
20141839,09/14/2020 11:53:37 PM,,MAX,Y,W,M,26,DE,N,N,160.15,Y
20211244,09/14/2020 11:59:26 PM,,MAX,Y,O,F,29,DE,N,N,265.03,Y
104697,09/15/2020 10:50:00 AM,,MAX,Y,B,M,33,DE,N,Y,110-125.25,Y
20168499,09/15/2020 12:39:42 PM,,MAX,Y,B,M,27,DE,N,N,110-125.27,Y
20206633,09/15/2020 06:28:23 PM,,MIN,Y,W,M,72,SSR,N,N,,N
20211258,09/15/2020 07:28:48 PM,,MAX,Y,B,M,31,DE,N,N,121.12,Y
84855,09/15/2020 09:44:19 PM,,MIN,N,W,M,49,DE,N,N,160.15,N
20211259,09/16/2020 01:18:51 AM,,MAX,Y,B,F,22,DE,N,N,150.15,Y
20209509,09/16/2020 12:35:03 PM,,MED,Y,B,M,24,DE,N,N,CO,N
20211266,09/17/2020 01:15:32 AM,,MAX,Y,B,M,19,DE,N,Y,110-125.25,Y
20181122,09/17/2020 11:49:00 AM,,MAX,N,B,M,20,DE,N,Y,265.03,Y
20211271,09/17/2020 01:04:19 PM,,MAX,Y,B,M,30,DE,N,N,120.10,Y
24136,09/17/2020 03:57:31 PM,,MIN,N,B,M,34,DE,N,N,230.34,N
133530,09/17/2020 05:46:49 PM,,MED,Y,B,M,33,DE,N,N,160.05,N
158528,09/17/2020 09:18:38 PM,,MAX,Y,B,M,35,DE,N,N,160.10,Y
112715,09/17/2020 09:21:37 PM,,MAX,Y,W,M,32,DE,N,N,150.05,Y
20163700,09/18/2020 12:18:14 AM,,MIN,Y,W,M,33,DE,N,N,120.05,N
39816,09/18/2020 12:21:19 AM,,MED,Y,B,M,45,DE,N,N,140.25,Y
53736,09/18/2020 01:20:00 AM,,MAX,N,B,M,36,DE,N,Y,110-125.25,Y
19122,09/18/2020 01:21:49 AM,,MIN,N,W,M,47,DE,N,N,160.15,Y
20130406,09/18/2020 01:36:00 AM,,MED,N,O,M,38,DE,N,N,130.35,N
48467,09/18/2020 12:30:04 PM,,MAX,Y,O,M,43,DNS,N,N,140.25,N
20181252,09/18/2020 05:28:29 PM,,MAX,Y,B,M,34,DE,N,N,110-125.25,Y
20211297,09/19/2020 12:29:25 AM,,MED,Y,B,F,56,DE,N,N,125.25,Y
127700,09/19/2020 02:19:31 PM,,MED,Y,B,M,53,DE,N,N,125.25,N
20208037,09/19/2020 04:23:32 PM,,MAX,N,O,M,34,DE,N,N,160.15,N
25135,09/19/2020 07:16:31 PM,,MED,Y,B,M,36,DE,N,N,265.03,Y
10014180,09/19/2020 10:06:52 PM,,MAX,Y,W,M,30,DE,N,Y,125.25,Y
20206831,09/20/2020 12:49:49 AM,,MED,N,B,M,47,DE,N,Y,265.03,Y
20082247,09/20/2020 12:58:29 PM,,MED,N,B,M,39,DE,N,Y,110-125.25,Y
20146075,09/20/2020 05:25:20 PM,,MED,Y,O,M,26,DE,N,N,265.03,Y
20109926,09/21/2020 07:42:02 PM,,MED,Y,B,M,31,DE,N,N,120.05,Y
20133441,09/22/2020 01:33:09 AM,,MED,Y,B,F,34,DEP,N,N,265.03,Y
20180297,09/22/2020 01:49:11 AM,,MAX,Y,B,M,20,DE,N,Y,125.25,Y
20153689,09/23/2020 01:02:00 AM,,MAX,Y,B,M,28,DE,N,N,130.35,Y
20079968,09/23/2020 12:53:08 PM,,MIN,Y,B,M,35,DE,N,N,110-125.25,N
82494,09/23/2020 02:12:08 PM,,MAX,Y,O,M,39,DE,N,N,140.30,Y
10709,09/23/2020 03:15:00 PM,,MED,N,B,M,37,DEP,N,N,110-125.25,Y
20128169,09/23/2020 04:51:52 PM,,MAX,Y,B,M,27,DE,N,N,125.25,Y
20211356,09/23/2020 08:39:13 PM,,MAX,Y,B,M,24,DE,N,N,140.30,Y
1893,09/23/2020 11:43:32 PM,,MED,Y,B,M,42,DE,N,N,265.03,Y
20187611,09/24/2020 01:13:20 AM,,MAX,Y,O,M,22,DE,N,Y,265.03,Y
20060082,09/24/2020 03:30:06 AM,,MAX,N,B,M,34,DE,N,Y,125.25,Y
20211362,09/24/2020 11:21:30 AM,,MED,Y,W,F,41,DE,N,N,125.25,Y
104174,09/24/2020 04:28:13 PM,,MED,Y,O,M,45,DE,N,N,125.25,N
20145280,09/24/2020 06:22:15 PM,,MED,Y,W,M,26,DE,N,N,160.15,N
20155875,09/25/2020 01:40:11 AM,,MAX,Y,O,M,23,DE,N,Y,265.03,Y
20209751,09/25/2020 12:32:20 PM,,MAX,Y,O,F,21,DE,N,N,120.10,Y
20017850,09/25/2020 01:22:59 PM,,MAX,Y,B,M,31,DE,N,N,120.10,Y
20207973,09/25/2020 08:20:21 PM,,MED,N,O,M,24,DE,N,N,125.25,N
129361,09/26/2020 12:34:11 AM,,MAX,Y,B,F,33,DNS,N,N,,Y
20211381,09/26/2020 12:17:58 PM,,MIN,Y,B,M,31,DE,N,N,150.10,Y
20192656,09/26/2020 02:44:12 PM,,MAX,N,B,M,19,DE,N,Y,110-125.25,Y
20171061,09/27/2020 12:50:20 AM,,MAX,Y,B,M,21,DE,N,Y,265.02,Y
20210854,09/27/2020 01:13:24 AM,,MED,N,B,M,20,DE,N,Y,110-125.25,Y
105429,09/27/2020 08:49:22 PM,,MAX,Y,B,M,36,DNS,N,N,,Y
20136192,09/28/2020 11:02:31 AM,,MAX,Y,B,M,24,DE,N,Y,120.10,Y
20179170,09/28/2020 04:17:54 PM,,MAX,Y,O,M,25,DE,N,N,160.15,Y
20192267,09/28/2020 05:37:19 PM,,MED,N,O,M,40,DE,N,N,130.35,N
20011222,09/29/2020 12:31:48 PM,,MED,Y,B,M,32,DE,N,N,130.53,N
132210,09/29/2020 12:35:38 PM,,MAX,N,O,M,32,DE,N,N,110-125.25,Y
3504,09/29/2020 01:55:34 PM,,MAX,Y,B,M,44,DE,N,N,120.05,N
20207182,09/29/2020 06:31:00 PM,,MIN,Y,B,M,27,DE,N,N,120.05,Y
91319,09/29/2020 07:48:08 PM,,MAX,Y,B,F,36,DE,N,N,125.25,Y
20211428,09/30/2020 12:14:49 AM,,MED,Y,O,F,51,DE,N,N,125.25,N
20202068,09/30/2020 03:51:22 PM,,MAX,N,O,M,19,DE,N,Y,110-125.25,Y
20211435,09/30/2020 04:46:10 PM,,MED,Y,O,M,31,DE,N,N,125.25,N
20211437,09/30/2020 05:02:11 PM,,MIN,N,B,M,37,DE,N,N,121.12,Y
20112657,10/01/2020 01:20:56 AM,,MIN,N,B,M,63,DE,N,N,140.25,N
20211443,10/01/2020 05:20:36 AM,,MED,Y,O,M,51,DE,N,N,125.25,N
141174,10/01/2020 11:10:24 AM,,MAX,N,B,M,30,DE,N,Y,265.11,Y
20209279,10/01/2020 12:53:33 PM,,MIN,Y,O,M,33,DE,N,N,220.16,Y
3717,10/01/2020 01:01:46 PM,,MED,Y,B,M,39,DE,N,N,130.65,N
20211446,10/01/2020 04:51:48 PM,,MED,Y,O,M,43,DE,N,N,125.25,N
20211447,10/01/2020 04:58:16 PM,,MED,Y,W,M,69,DE,N,N,125.25,N
20211463,10/02/2020 01:32:46 PM,,MED,Y,O,M,22,DE,N,Y,125.20,Y
20147065,10/02/2020 04:34:13 PM,,MAX,N,O,M,23,DE,N,Y,230.34,Y
20132129,10/02/2020 07:43:09 PM,,MAX,Y,B,M,24,DEP,N,Y,105.17,Y
20211468,10/02/2020 07:52:32 PM,,MIN,Y,W,M,46,DE,N,N,265.03,Y
127215,10/03/2020 12:39:18 AM,,MED,N,B,M,31,DE,N,N,230.33,Y
20211486,10/03/2020 01:59:30 AM,,MED,Y,W,M,21,DE,N,N,220.16,Y
20178418,10/03/2020 11:53:47 AM,,MED,Y,O,M,50,DE,N,N,110-125.25,Y
20211490,10/03/2020 03:18:00 PM,,MAX,N,B,M,25,DE,N,Y,125.25,Y
20153828,10/03/2020 08:31:14 PM,,MAX,N,B,M,23,DE,N,Y,110-125.25,Y
146951,10/04/2020 12:49:25 AM,,MAX,Y,W,M,31,DEP,N,N,110-125.25,Y
20211501,10/04/2020 01:23:32 AM,,MAX,Y,A,M,32,DE,N,N,125.25,Y
20091474,10/04/2020 01:41:02 PM,,MED,Y,B,M,42,DE,N,N,160.10,Y
20211514,10/04/2020 10:44:49 PM,,MIN,Y,B,M,42,DE,N,N,CO,N
20211518,10/05/2020 04:39:50 PM,,MAX,Y,B,M,23,DE,N,N,125.25,Y
9990,10/05/2020 11:47:21 PM,,MED,Y,W,M,42,DE,N,N,110-125.25,Y
20211521,10/06/2020 01:14:27 AM,,MIN,Y,B,M,24,DE,N,Y,265.03,Y
2407,10/06/2020 11:11:29 AM,,MIN,Y,B,M,64,DE,N,N,110-125.25,N
20205633,10/06/2020 12:54:47 PM,,MIN,Y,B,M,26,DE,N,N,,N
20101909,10/06/2020 04:36:27 PM,,MED,Y,B,M,30,DE,N,N,125.25,N
20198073,10/06/2020 10:04:35 PM,,MED,Y,B,M,57,DE,N,N,125.25,N
20169092,10/06/2020 11:03:00 PM,,MED,N,O,M,29,DE,N,N,110-125.25,Y
20211539,10/07/2020 11:38:00 AM,,MED,N,B,M,58,DE,N,N,130.75,N
20211543,10/07/2020 02:00:30 PM,,MED,Y,B,M,53,DE,N,N,130.95,N
18132,10/07/2020 07:59:38 PM,,MAX,Y,O,M,37,DE,N,Y,160.15,Y
20129037,10/08/2020 01:00:13 AM,,MAX,Y,W,M,27,DNS,N,N,,Y
96816,10/08/2020 01:54:47 AM,,MED,N,O,M,32,DE,N,N,110-125.25,N
29949,10/08/2020 11:52:25 AM,,MED,Y,B,M,64,DE,N,N,140.25,Y
88917,10/08/2020 01:20:20 PM,,MED,Y,B,M,63,DE,N,N,140.30,Y
20208711,10/08/2020 04:19:59 PM,,MAX,N,O,M,30,DE,N,N,130.50,Y
20211566,10/08/2020 07:35:20 PM,,MED,N,B,M,25,DE,N,N,125.25,N
20200673,10/08/2020 07:54:37 PM,,MED,N,W,M,38,DE,N,N,120.05,N
44737,10/08/2020 08:13:39 PM,,MED,N,W,M,42,DE,N,N,220.39,Y
145511,10/09/2020 01:06:30 AM,,MED,N,B,M,56,DNS,N,N,,Y
11228,10/09/2020 01:33:58 AM,,MIN,N,B,M,50,DE,N,N,140.30,N
20211583,10/09/2020 03:16:00 PM,,MED,Y,B,M,45,DE,N,N,125.25,Y
20181170,10/09/2020 04:38:29 PM,,MAX,N,O,M,21,DE,N,Y,110-125.25,Y
86218,10/09/2020 04:56:02 PM,,MED,N,O,M,35,DE,N,N,220.16,Y
20130493,10/09/2020 09:08:26 PM,,MED,Y,A,M,29,DEP,N,N,265.03,N
20201359,10/10/2020 01:00:04 AM,,MAX,Y,B,M,25,DE,N,N,110-125.25,Y
80477,10/11/2020 01:10:39 AM,,MIN,N,O,M,37,DE,N,N,240.75,N
20208192,10/11/2020 01:00:46 PM,,MAX,Y,B,M,22,DE,N,N,125.25,Y
20182062,10/12/2020 12:44:18 PM,,MED,Y,O,M,29,DE,N,N,125.25,Y
20009388,10/13/2020 12:47:36 AM,,MAX,Y,B,M,33,DEP,N,N,160.10,Y
33038,10/13/2020 10:59:32 AM,,MED,Y,B,M,51,DEP,N,N,155.30,Y
20194056,10/13/2020 11:28:42 AM,,MAX,N,B,M,24,DE,N,Y,125.25,Y
20077320,10/13/2020 09:13:26 PM,,MAX,Y,B,F,39,DE,N,N,125.25,Y
20032597,10/13/2020 10:36:50 PM,,MAX,Y,B,M,29,DE,N,N,125.25,Y
20191957,10/13/2020 11:36:56 PM,,MAX,Y,B,M,21,DE,N,N,160.10,Y
121072,10/14/2020 01:19:49 AM,,MIN,N,B,M,58,DE,N,N,160.10,N
20050539,10/14/2020 12:09:13 PM,,MAX,N,B,M,34,DE,N,Y,125.25,Y
20191897,10/14/2020 03:34:31 PM,,MAX,N,B,M,19,DE,N,Y,110-125.25,Y
160453,10/14/2020 04:24:46 PM,,MAX,Y,O,M,38,DE,N,N,265.03,Y
20033114,10/14/2020 06:37:20 PM,,MAX,Y,B,M,29,DE,N,Y,160.15,Y
20208262,10/14/2020 07:11:09 PM,,MED,N,B,M,19,DE,N,Y,110-125.25,Y
20148005,10/14/2020 07:51:56 PM,,MED,Y,B,M,31,DE,N,N,160.10,Y
20005318,10/15/2020 04:32:32 PM,,MIN,N,B,M,39,DE,N,N,120.10,Y
20211656,10/15/2020 07:23:19 PM,,MAX,N,B,M,20,DE,N,Y,125.25,Y
20005593,10/15/2020 08:47:01 PM,,MED,N,O,M,40,DE,N,N,130.35,N
20211661,10/16/2020 12:29:11 AM,,MIN,N,B,M,46,DE,N,N,160.15,N
10009211,10/16/2020 11:44:15 AM,,MED,N,B,M,30,DE,N,N,130.35,Y
20119643,10/16/2020 07:49:31 PM,,MED,Y,O,M,25,DE,N,N,160.15,Y
20204945,10/17/2020 12:46:12 AM,,MED,N,B,M,55,DEP,N,N,160.15,N
57983,10/17/2020 01:35:04 AM,,MIN,Y,B,M,66,DE,N,N,160.10,Y
20211675,10/17/2020 11:33:00 AM,,MIN,Y,B,M,26,DE,N,N,140.25,N
20130178,10/17/2020 12:10:59 PM,,MIN,N,O,M,54,DEP,N,N,140.25,N
20188954,10/17/2020 02:50:00 PM,,MAX,Y,B,M,20,DE,N,Y,160.15,Y
20211681,10/17/2020 04:42:40 PM,,MIN,N,B,M,54,DE,N,N,265.03,N
20072188,10/18/2020 01:38:22 AM,,MAX,Y,O,M,43,DE,N,Y,160.15,Y
65161,10/18/2020 02:28:24 PM,,MED,Y,B,M,51,DE,N,N,130.65,Y
20211697,10/19/2020 12:26:00 AM,,MAX,Y,B,M,21,DE,N,N,125.25,Y
50486,10/19/2020 05:18:00 PM,,MAX,Y,B,M,37,DE,N,N,120.05,Y
124272,10/19/2020 05:18:37 PM,,MAX,Y,O,M,36,DE,N,N,140.20,Y
20188138,10/19/2020 05:30:52 PM,,MIN,N,O,M,38,DE,N,N,140.25,Y
20069765,10/19/2020 07:20:00 PM,,MAX,N,B,M,30,DE,N,Y,265.03,Y
54351,10/19/2020 10:29:26 PM,,MED,Y,B,M,63,SSR,N,N,,Y
10007137,10/20/2020 01:17:53 AM,,MAX,Y,B,M,30,DE,N,Y,110-125.25,Y
41110,10/20/2020 04:08:45 PM,,MIN,Y,B,M,37,DE,N,N,230.34,N
20189179,10/21/2020 01:03:48 AM,,MAX,N,B,M,20,DE,N,Y,125.25,Y
20038319,10/21/2020 11:28:00 AM,,MED,Y,B,M,31,DE,N,N,265.03,Y
20030627,10/21/2020 09:12:52 PM,,MIN,N,B,M,53,DE,N,N,160.15,N
20211738,10/22/2020 11:31:15 AM,,MAX,Y,B,M,22,DE,N,Y,160.15,Y
58536,10/22/2020 05:40:39 PM,,MAX,Y,B,M,36,DE,N,N,160.15,N
20209669,10/22/2020 08:57:56 PM,,MED,N,B,M,23,SSR,N,N,,N
88397,10/23/2020 12:56:47 AM,,MED,N,O,M,36,DE,N,Y,110-125.25,Y
20211747,10/23/2020 02:45:49 AM,,MAX,Y,B,M,23,DE,N,Y,110-125.25,Y
45401,10/23/2020 03:40:00 PM,,MAX,N,B,M,46,DE,N,N,160.15,Y
19028,10/23/2020 05:48:06 PM,,MAX,N,B,M,45,DEP,N,N,265.03,Y
20211759,10/23/2020 07:34:51 PM,,MIN,N,U,M,47,DE,N,N,265.09,Y
48845,10/23/2020 11:57:00 PM,,MED,Y,B,M,36,DE,N,N,130.30,Y
20169771,10/24/2020 12:48:11 AM,,MED,Y,O,M,26,DE,N,N,130.35,Y
20211760,10/24/2020 12:51:11 AM,,MAX,Y,B,M,23,DE,N,N,120.10,Y
20211765,10/24/2020 02:17:00 AM,,MED,N,O,M,44,DE,N,N,130.75,N
20046243,10/24/2020 05:53:34 PM,,MED,Y,B,M,27,DE,N,N,160.15,Y
20211773,10/25/2020 01:44:00 AM,,MAX,N,B,M,21,DE,N,Y,125.25,Y
20118408,10/25/2020 01:55:36 AM,,MAX,Y,O,M,29,DE,N,N,265.03,Y
20211779,10/25/2020 07:04:50 PM,,MED,Y,O,M,34,DE,N,N,110-130.35,N
20132367,10/26/2020 12:25:24 AM,,MIN,Y,B,M,38,DE,N,Y,265.03,Y
169420,10/26/2020 02:18:26 AM,,MED,Y,O,M,36,DE,N,N,125.25,N
47786,10/26/2020 02:41:00 PM,,MED,Y,B,M,38,DNS,N,N,,Y
19323,10/26/2020 07:57:08 PM,,MED,N,B,M,62,DE,N,N,150.15,N
51960,10/26/2020 11:18:05 PM,,MAX,Y,B,M,34,DEP,N,Y,160.10,Y
20072902,10/26/2020 11:51:12 PM,,MAX,Y,B,M,26,DE,N,Y,215.51,Y
